timestamp,strain_id,parent_id,generation,mantra_content,mantra_theme,contagion_power,dogma_intensity,latency_period,emergence_time,carrier_count,exposed_count,total_adherents,prevalence,is_root,mutation_count,symbolic_color,symbolic_glyph,symbolic_complexity,symbolic_symmetry,artefact_fitness,artefact_mantra
71,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,38,3,41,0.1025,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
71,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,2,1,3,0.0075,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
72,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,39,0,39,0.0975,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
72,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,0,3,0.0075,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
73,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,36,1,37,0.0925,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
73,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,0,3,0.0075,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
74,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,35,3,38,0.095,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
74,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,0,3,0.0075,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
75,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,34,3,37,0.0925,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
75,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,0,3,0.0075,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
76,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,33,7,40,0.1,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
76,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,0,3,0.0075,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
77,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,35,5,40,0.1,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
77,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,0,3,0.0075,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
78,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,37,3,40,0.1,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
78,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,0,3,0.0075,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
79,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,38,5,43,0.1075,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
79,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,0,3,0.0075,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
80,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,38,5,43,0.1075,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
80,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,0,3,0.0075,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
81,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,40,4,44,0.11,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
81,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,0,3,0.0075,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
82,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,41,3,44,0.11,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
82,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,0,3,0.0075,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
83,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,39,3,42,0.105,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
83,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,1,4,0.01,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
84,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,39,4,43,0.1075,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
84,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,1,4,0.01,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
85,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,39,5,44,0.11,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
85,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,0,3,0.0075,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
86,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,40,6,46,0.115,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
86,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,0,3,0.0075,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
87,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,41,6,47,0.1175,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
87,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,0,3,0.0075,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
88,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,41,4,45,0.1125,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
88,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,2,0,2,0.005,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
89,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,41,3,44,0.11,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
89,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,2,0,2,0.005,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
90,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,44,0,44,0.11,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
90,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,2,0,2,0.005,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
91,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,42,1,43,0.1075,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
91,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,2,0,2,0.005,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
92,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,41,1,42,0.105,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
92,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,2,0,2,0.005,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
93,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,42,1,43,0.1075,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
93,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,2,1,3,0.0075,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
94,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,39,3,42,0.105,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
94,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,2,1,3,0.0075,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
95,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,40,2,42,0.105,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
95,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,2,1,3,0.0075,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
96,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,40,1,41,0.1025,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
96,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,1,4,0.01,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
97,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,41,2,43,0.1075,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
97,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,1,4,0.01,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
98,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,41,2,43,0.1075,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
98,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,3,1,4,0.01,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
99,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,43,1,44,0.11,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
99,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,4,0,4,0.01,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
100,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,43,2,45,0.1125,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
100,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,4,1,5,0.0125,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
